Date,Open,High,Low,Close,Volume,Daily_Return,MA50,MA200,Volatility
2010-12-31,142.45,145.35,142.0,144.05,680716,1.6584333098094817,150.768,535.9082500000001,2.4523238030872756
2011-01-03,145.55,146.4,143.05,145.05,487210,0.6942034015966714,150.189,532.99,2.307054111668245
2011-01-04,146.95,150.5,144.55,148.55,812777,2.412961047914508,149.736,530.098,2.3317967401599526
2011-01-05,150.1,158.8,149.3,157.6,3254352,6.092224840121152,149.60199999999998,527.254,2.4346654099620157
2011-01-06,158.3,160.0,154.0,154.95,1874274,-1.6814720812182826,149.424,524.34525,2.4453672821209755
2011-01-07,155.0,155.3,146.1,147.25,781973,-4.9693449499838565,149.16199999999998,521.3765,2.525435281152065
2011-01-10,147.3,148.3,139.25,140.4,625006,-4.651952461799658,148.882,518.205,2.5559256864253252
2011-01-11,141.05,142.75,136.0,139.05,1121192,-0.9615384615384581,148.62500000000003,514.96725,2.5499393741342637
2011-01-12,140.4,140.85,136.5,139.75,1045506,0.503416037396609,148.316,511.71799999999996,2.529826615752116
2011-01-13,140.6,143.7,139.6,141.4,797536,1.1806797853309625,148.08100000000002,508.66775,2.5315078705920055
2011-01-14,141.0,142.5,138.0,139.2,598460,-1.5558698727015652,147.667,505.60900000000004,2.4526968507249274
2011-01-17,141.0,141.0,135.35,137.1,397997,-1.5086206896551713,147.185,502.58899999999994,2.454181939840294
2011-01-18,137.5,140.55,137.5,139.85,370616,2.0058351568198463,146.736,499.57599999999996,2.47200097414103
2011-01-19,140.05,142.0,138.6,139.8,379533,-0.035752592062909816,146.304,496.5675,2.471861024195617
2011-01-20,139.0,142.0,137.65,139.4,266418,-0.28612303290415086,145.847,493.551,2.4692717283156003
2011-01-21,138.85,141.35,138.0,140.0,271388,0.43041606886655703,145.449,490.514,2.4653207540083284
2011-01-24,140.4,144.5,139.75,142.25,657683,1.6071428571428514,145.186,487.434,2.4502016175484087
2011-01-25,143.95,144.55,139.8,140.15,378857,-1.4762741652021072,144.952,484.39075,2.438455000394578
2011-01-27,141.45,141.5,138.0,138.15,1363893,-1.4270424545130167,144.684,481.33574999999996,2.445325574946864
2011-01-28,137.8,140.85,134.55,139.5,774349,0.9771986970684043,144.505,478.30699999999996,2.4350000989524663
2011-01-31,138.0,141.0,135.55,140.55,690663,0.7526881720430145,144.361,475.22925000000004,2.437295643248588
2011-02-01,140.05,142.45,137.8,139.45,2105194,-0.7826396300249172,144.244,472.05699999999996,2.4287898838097473
2011-02-02,141.0,141.05,135.9,136.5,2986356,-2.1154535675869446,144.053,468.825,2.4446550879506135
2011-02-03,136.5,139.25,135.5,138.35,856145,1.3553113553113505,143.91299999999998,465.595,2.4526947330331663
2011-02-04,138.5,139.25,134.2,134.95,581117,-2.4575352367184666,143.714,462.455,2.4756895142529998
2011-02-07,136.8,136.8,134.3,134.8,434301,-0.11115227862169563,143.629,459.3497500000001,2.410055687108727
2011-02-08,137.0,137.4,130.5,131.7,1037657,-2.2997032640949766,143.43699999999998,456.2835,2.4189215610901713
2011-02-09,131.0,132.0,126.95,129.0,1074254,-2.0501138952163878,143.147,453.22275,2.421910096391618
2011-02-10,128.75,130.85,120.5,129.7,983982,0.5426356589147252,142.69299999999998,450.17625,2.2429833299910995
2011-02-11,131.0,139.9,128.2,138.55,1175164,6.823438704703189,142.391,447.22450000000003,2.4547175762250832
2011-02-14,142.0,144.4,137.1,142.7,875125,2.9953085528689805,142.238,444.379,2.4781172111482443
2011-02-15,142.6,146.0,139.3,141.65,1017479,-0.735809390329345,142.13,441.60875,2.461173379999905
2011-02-16,142.75,144.25,139.0,143.35,1324018,1.2001411930815387,142.057,438.9125,2.4674711484938023
2011-02-17,143.7,149.4,142.3,147.8,1236435,3.104290198814108,142.099,436.39,2.5031995473981716
2011-02-18,148.0,151.0,142.95,144.3,548509,-2.3680649526387043,142.155,433.64875,2.491891036746385
2011-02-21,145.4,145.4,139.2,143.65,459542,-0.45045045045045695,142.273,430.8555,2.462139447463398
2011-02-22,141.5,143.8,139.2,140.2,457607,-2.4016707274625904,142.145,427.93975,2.3122455047403796
2011-02-23,140.05,146.6,138.35,143.9,1732547,2.639087018544939,142.058,424.93825000000004,2.337891642854567
2011-02-24,144.0,149.8,141.0,146.3,1598633,1.6678248783877692,141.955,422.10949999999997,2.3295195279810423
2011-02-25,145.1,149.5,143.1,148.2,743380,1.298701298701288,141.953,419.34325000000007,2.3181973312699498
2011-02-28,148.05,150.55,134.75,138.0,2792105,-6.882591093117407,141.752,416.61825000000005,2.5156683040032317
2011-03-01,139.2,141.4,133.25,138.95,3822872,0.6884057971014323,141.645,414.04200000000003,2.4934889135795744
2011-03-03,139.75,139.75,135.0,135.6,1759385,-2.410939186757821,141.363,411.47375,2.454290354570566
2011-03-04,110.0,137.8,110.0,132.8,1382407,-2.0648967551622266,141.02,408.7825,2.4683270449513492
2011-03-07,130.0,132.5,130.0,131.5,780459,-0.9789156626506146,140.74400000000003,406.055,2.435679241889124
2011-03-08,131.5,133.7,131.15,132.7,319785,0.9125475285171047,140.52300000000002,403.50225,2.4368967425849295
2011-03-09,133.1,134.3,129.65,131.05,1183691,-1.2434061793519025,140.27100000000002,400.79125,2.4419444327145166
2011-03-10,131.45,135.55,131.0,133.8,1064047,2.0984357115604757,140.13,398.11125,2.448308231719939
2011-03-11,132.8,133.65,130.35,131.6,580658,-1.644245142002998,139.935,395.40875,2.4574795198001493
2011-03-14,131.8,134.5,131.1,133.25,542303,1.2537993920972657,139.766,392.59275,2.4646042596787807
2011-03-15,126.0,132.9,125.25,130.8,568586,-1.8386491557223161,139.501,389.86299999999994,2.4635038587702303
2011-03-16,130.0,132.8,130.0,131.35,625182,0.42048929663607293,139.22699999999998,387.1925,2.461863558504793
2011-03-17,129.85,134.75,129.85,133.65,714993,1.7510468214693597,138.929,384.42975,2.4494469745753644
2011-03-18,134.0,135.5,132.2,133.95,840493,0.22446689113353457,138.45600000000002,381.65100000000007,2.277229715236896
2011-03-21,134.55,134.95,131.2,131.55,321326,-1.7917133258678497,137.988,379.00149999999996,2.278648337534387
2011-03-22,132.05,133.5,130.55,131.3,413606,-0.19004180919802716,137.669,376.34275,2.176802500766607
2011-03-23,132.05,132.9,130.5,131.3,404062,0.0,137.487,373.66425000000004,2.0801582427050667
2011-03-24,132.0,133.6,131.4,132.65,523257,1.0281797410510274,137.359,370.917,2.0826191800112683
2011-03-25,134.0,138.4,133.6,137.95,1368519,3.995476818695809,137.32299999999998,368.18950000000007,2.1594767681313534
2011-03-28,138.3,139.55,136.7,137.95,600132,0.0,137.254,365.42525,2.1527130099677207
2011-03-29,137.95,139.8,135.55,136.5,841159,-1.05110547299746,137.2,362.59375,2.1465702985757242
2011-03-30,137.9,138.15,135.1,136.45,541367,-0.0366300366300476,137.18699999999998,359.73425000000003,2.13575671775649
2011-03-31,136.55,137.65,134.2,136.65,763249,0.1465738365701741,137.12300000000002,356.84549999999996,2.116447231316356
2011-04-01,138.0,142.25,137.5,141.15,1716486,3.2930845225027428,137.15,353.97950000000003,2.16781508088969
2011-04-04,142.35,149.1,141.5,148.2,1125553,4.994686503719437,137.326,351.13075,2.2773640089820995
2011-04-05,148.5,158.0,148.05,156.85,1712167,5.836707152496623,137.66299999999998,348.33450000000005,2.4152224854622797
2011-04-06,158.0,158.4,152.25,153.65,934007,-2.0401657634682713,137.891,345.48275,2.4286227532950075
2011-04-07,154.75,157.0,152.7,155.75,1042870,1.3667425968109326,138.203,342.71275,2.4222542487520733
2011-04-08,156.7,156.8,152.5,154.4,877589,-0.8667736757624334,138.52800000000002,339.9889999999999,2.4156726068896837
2011-04-11,154.85,155.95,145.55,146.05,758237,-5.408031088082899,138.65900000000002,337.14174999999994,2.5419791962467464
2011-04-13,145.9,147.85,144.2,147.25,736669,0.8216364258815334,138.793,334.2715,2.54234621926276
2011-04-15,147.85,148.25,144.7,146.05,334620,-0.8149405772495677,138.925,331.30925,2.542585592500344
2011-04-18,146.9,153.5,146.5,150.1,1715836,2.7730229373502002,139.197,328.4115,2.548690670114113
2011-04-19,150.8,151.2,145.2,146.9,776550,-2.131912058627572,139.368,325.57125,2.5647051287970664
2011-04-20,147.95,149.35,146.25,147.85,412906,0.6466984343090454,139.626,322.64525,2.5376726101746345
2011-04-21,148.7,149.4,146.55,147.15,327436,-0.4734528238079072,139.873,319.77775,2.5391374898946593
2011-04-25,147.2,147.9,145.3,146.8,474447,-0.23785253143050467,140.175,316.88225,2.5142171821838586
2011-04-26,147.0,147.6,143.1,144.9,593986,-1.2942779291553186,140.49300000000002,313.989,2.5023607124676848
2011-04-27,145.1,146.0,141.05,142.25,917321,-1.8288474810214006,140.74400000000003,311.08,2.519375534636555
2011-04-28,142.4,146.35,140.65,144.6,821967,1.6520210896309173,140.865,308.092,2.3425238900172385
2011-04-29,145.05,146.05,141.05,144.45,1112274,-0.10373443983402453,140.9,305.02025000000003,2.3053949875800495
2011-05-02,145.4,146.0,141.5,143.85,224173,-0.41536863966770143,140.944,301.9915,2.303609211373457
2011-05-03,143.6,148.45,137.55,138.7,1714835,-3.5801181786583314,140.851,298.95125,2.3538423306296066
2011-05-04,143.0,143.0,132.4,133.2,1392594,-3.965392934390777,140.559,295.84325,2.373446088724196
2011-05-05,133.5,134.35,127.25,128.55,2733977,-3.490990990990972,140.244,292.75025,2.3997392706647793
2011-05-06,129.0,133.35,126.1,131.9,2375485,2.6059898872034193,140.00900000000001,289.74925,2.4320071595825743
2011-05-09,134.3,134.7,129.5,130.5,2699189,-1.0614101592115288,139.815,286.74825,2.4139053253083325
2011-05-10,131.2,136.2,130.55,135.6,1839712,3.9080459770114873,139.649,283.79850000000005,2.4498510154511934
2011-05-11,135.05,136.85,133.15,134.8,1275260,-0.5899705014749124,139.41899999999998,280.843,2.4375809664951
2011-05-12,134.5,135.4,132.35,133.2,599231,-1.1869436201780603,139.119,277.87600000000003,2.433099920170838
2011-05-13,132.25,139.35,131.0,138.2,1059083,3.7537537537537524,139.123,274.94,2.296639821596757
2011-05-16,137.85,140.1,135.15,138.7,516674,0.3617945007236001,139.11800000000002,272.01075,2.295188954911238
2011-05-17,141.25,156.45,139.8,144.4,4091917,4.109589041095907,139.29399999999998,269.12649999999996,2.3389532068077465
2011-05-18,146.4,149.35,142.15,148.15,3165782,2.596952908587258,139.601,266.2465,2.3416732528191946
2011-05-19,148.5,149.8,143.5,144.2,1596311,-2.6662166722916103,139.855,263.276,2.3716480448541724
2011-05-20,140.1,149.5,140.1,147.95,1582876,2.6005547850208144,140.16,260.29675,2.393735353045598
2011-05-23,146.75,151.3,145.45,149.9,2425801,1.3180128421764303,140.53699999999998,257.2745,2.388618490149891
2011-05-24,149.9,153.4,149.15,151.8,3261978,1.2675116744496284,140.89700000000002,254.168,2.3786992495427524
2011-05-25,151.0,155.2,151.0,154.45,4081882,1.7457180500658698,141.35399999999998,251.01550000000003,2.3710224306245387
2011-05-26,154.5,156.9,150.55,151.9,2623502,-1.6510197474910893,141.727,247.8175,2.383931756188738
2011-05-27,152.8,153.4,147.05,152.65,2050208,0.4937458854509469,142.164,244.49625,2.3641655811524167
2011-05-30,152.8,159.35,151.5,155.6,4165889,1.9325253848673452,142.649,241.28574999999998,2.3749051238207075
2011-05-31,155.05,165.9,155.05,161.45,20663159,3.759640102827766,143.205,238.10174999999998,2.415437028565097
2011-06-01,162.1,165.7,161.25,164.0,2574106,1.5794363580055926,143.806,234.9325,2.4209405262726955
2011-06-02,164.0,165.15,160.15,161.25,1699298,-1.6768292682926789,144.4,231.7705,2.418838410520107
2011-06-03,161.5,162.8,159.2,161.05,1185817,-0.12403100775193465,144.995,228.62324999999998,2.418507441308905
2011-06-06,160.5,161.1,159.05,159.85,546378,-0.7451102142192023,145.566,225.482,2.4235506927257604
2011-06-07,159.85,162.75,156.35,157.25,2193466,-1.626524867062873,146.058,222.2725,2.4390502475931566
2011-06-08,157.4,158.7,153.3,154.9,1431303,-1.4944356120826674,146.39700000000002,219.03775,2.3956887183026
2011-06-09,155.05,157.4,153.15,154.95,867109,0.032278889606196515,146.737,215.7375,2.3956215602452913
2011-06-10,155.4,155.4,150.3,152.0,838559,-1.9038399483704338,147.047,212.50400000000002,2.408153558183717
2011-06-13,152.45,155.4,150.05,154.75,749987,1.8092105263157965,147.413,209.2995,2.4178979690169564
2011-06-14,154.95,157.75,154.35,156.55,599387,1.163166397415183,147.811,206.1125,2.421020538015821
2011-06-15,156.0,158.6,153.25,154.25,956161,-1.469179175982116,148.073,203.04174999999998,2.3944322503985647
2011-06-16,153.3,153.9,150.75,151.55,1145520,-1.7504051863857284,148.14,199.97349999999997,2.30754408224313
2011-06-17,150.95,152.35,147.25,148.2,696910,-2.210491586935015,147.967,196.87125,2.173944551832122
2011-06-20,149.8,150.0,141.4,147.15,1207293,-0.7085020242914908,147.83700000000002,193.72349999999997,2.1576640183133278
2011-06-21,148.0,149.8,144.5,148.35,1088170,0.815494393476035,147.68900000000002,190.6505,2.151606273112598
2011-06-22,149.9,150.6,146.5,148.1,487689,-0.1685203909673083,147.563,187.56575,2.1486236382994988
2011-06-23,148.2,151.5,144.0,150.15,1194788,1.384199864956126,147.645,184.3725,2.0141476839926264
2011-06-24,151.0,155.9,151.0,154.3,851591,2.7639027639027702,147.78599999999997,181.25799999999998,2.0472939234881236
2011-06-27,154.5,157.8,153.45,156.25,1615697,1.263771872974706,147.99,178.0875,2.0491490856779353
2011-06-28,156.55,158.85,156.55,157.1,1127185,0.5439999999999889,148.13,174.923,2.015006536121113
2011-06-29,153.1,159.0,151.6,157.1,1022281,0.0,148.334,171.705,1.9889637148938808
2011-06-30,158.85,163.25,157.05,161.95,2743578,3.087205601527687,148.616,168.487,2.0308145869154184
2011-07-01,163.0,164.95,160.65,162.35,641406,0.2469898116702618,148.92,165.24400000000003,2.0284752048348995
2011-07-04,162.35,164.0,160.25,160.85,508395,-0.9239297813366187,149.201,162.11,2.033927353875181
2011-07-05,161.25,161.9,159.25,159.9,376300,-0.5906123717749345,149.50099999999998,158.78375,2.0257725906318167
2011-07-06,159.5,164.0,159.45,161.0,681135,0.6879299562226437,149.87599999999998,155.34825,2.005056144840962
2011-07-07,162.0,165.75,159.65,162.05,1081191,0.6521739130434856,150.225,151.9415,1.9959322567780344
2011-07-08,162.55,162.6,157.1,157.85,360582,-2.5917926565874883,150.49300000000002,148.54575,2.035493426507133
2011-07-11,156.5,158.5,155.0,157.1,437792,-0.475134621476081,150.75799999999998,148.50325,2.0358783866073993
2011-07-12,155.3,156.7,153.5,153.9,673388,-2.0369191597708447,151.062,148.45850000000002,1.9886026393875338
2011-07-13,154.65,156.6,152.55,154.5,721657,0.3898635477582735,151.488,148.3965,1.8943474434620011
2011-07-14,152.55,157.9,152.0,156.8,712244,1.4886731391585917,152.053,148.3265,1.8196148624925448
2011-07-15,156.7,158.85,154.45,156.75,520139,-0.03188775510204467,152.55,148.26875,1.792813491796687
2011-07-18,156.5,158.05,154.05,154.85,286868,-1.21212121212122,153.03699999999998,148.20475,1.7953793940728362
2011-07-19,154.8,161.2,153.25,160.4,1099870,3.5841136583790734,153.53300000000002,148.1715,1.7828499141957084
2011-07-20,161.3,162.65,155.0,155.95,1424292,-2.7743142144638466,153.95600000000002,148.11675000000002,1.8324737885670446
2011-07-21,156.45,158.85,154.1,157.35,1069969,0.8977236293683966,154.439,148.053,1.8214421761727146
2011-07-22,158.45,161.5,157.9,160.75,1679870,2.1607880521131273,154.89,147.95725000000002,1.7740042987938371
2011-07-25,161.0,161.8,158.1,158.95,1385495,-1.1197511664074677,155.295,147.84675000000001,1.7855947815137252
2011-07-26,159.5,163.0,158.1,158.9,1150173,-0.031456432840504256,155.585,147.73375,1.6986641918865704
2011-07-27,159.8,160.5,155.6,156.25,495383,-1.6677155443675318,155.747,147.6125,1.6831395153506403
2011-07-28,155.35,160.0,154.0,154.95,1243690,-0.8320000000000105,155.962,147.50549999999998,1.6406175655103135
2011-07-29,154.05,156.4,135.25,143.55,4895210,-7.357212003872204,155.874,147.3635,1.9187569997600438
2011-08-01,147.5,150.9,144.0,145.1,3708191,1.079763148728663,155.77800000000002,147.2545,1.9156036040183029
2011-08-02,145.25,145.7,138.15,141.55,1475136,-2.446588559614049,155.57299999999998,147.15275,1.9355029909748749
2011-08-03,139.4,144.3,137.0,142.7,1009315,0.8124337689862093,155.33800000000002,147.0715,1.9215818446529664
2011-08-04,143.2,144.8,136.75,138.15,3306069,-3.188507358093895,155.063,146.93449999999999,1.9582105377397594
2011-08-05,134.95,141.0,132.0,139.75,9280860,1.1581614187477385,154.805,146.80949999999999,1.9650529779595907
2011-08-08,135.45,140.5,134.0,136.15,3743566,-2.5760286225402496,154.416,146.62025,1.9706348209528712
2011-08-09,133.95,138.0,130.0,133.45,997026,-1.9831068674256436,153.856,146.4315,1.898349082070616
2011-08-10,136.35,139.7,134.9,137.95,2270284,3.3720494567253567,153.335,146.29975000000002,1.951940619907595
2011-08-11,136.0,138.2,134.25,135.45,1536864,-1.8122508155128725,152.819,146.15775,1.9539454962527771
2011-08-12,137.2,137.85,135.0,136.45,1540298,0.7382798080472597,152.327,146.03824999999998,1.9595904494610599
2011-08-16,132.0,142.85,132.0,139.7,1041466,2.381824844265301,151.924,145.96475,1.9950592820074864
2011-08-17,139.4,141.3,136.05,138.6,666711,-0.7874015748031482,151.55100000000002,145.89825,1.9867503965520301
2011-08-18,139.1,140.75,134.45,136.45,5314420,-1.5512265512265588,151.182,145.8045,1.987502596050391
2011-08-19,133.0,137.95,131.95,136.3,3919879,-0.10993037742761391,150.809,145.72025,1.9872158802684925
2011-08-22,135.05,137.9,134.9,136.05,334962,-0.18341892883345645,150.49,145.601,1.972599039184936
2011-08-23,137.4,139.2,134.2,138.45,907130,1.7640573318632669,150.164,145.48725,1.9716695437001457
2011-08-24,139.9,148.0,138.8,146.8,2727812,6.031058143734214,149.969,145.40975,2.1524094189340293
2011-08-25,147.2,149.65,138.75,140.4,1793336,-4.35967302452317,149.69199999999998,145.30475,2.227291076781822
2011-08-26,139.25,142.85,139.1,140.55,694785,0.10683760683760646,149.472,145.19625,2.215743233929716
2011-08-29,141.15,147.95,141.0,145.35,484414,3.415154749199556,149.415,145.1235,2.250317073900845
2011-08-30,147.0,152.9,146.4,152.1,1185911,4.643962848297223,149.514,145.107,2.3420396933840846
2011-09-02,154.05,158.5,151.6,157.5,1596147,3.5502958579881616,149.697,145.13524999999998,2.3906821032257275
2011-09-05,155.8,160.6,154.8,157.25,912066,-0.15873015873015817,149.88,145.16375,2.3906560614031203
2011-09-06,160.0,161.9,150.9,154.05,1330904,-2.0349761526232024,149.958,145.19174999999998,2.403443289514167
2011-09-07,155.3,162.0,154.5,160.05,1871504,3.8948393378773094,150.073,145.25325,2.4343428746731814
2011-09-08,161.8,163.9,158.6,160.75,1011497,0.43736332396124844,150.163,145.3305,2.4290958955503092
2011-09-09,162.45,162.45,153.05,154.15,541841,-4.105754276827367,150.10399999999998,145.371,2.4991892553113355
2011-09-12,153.2,156.8,150.35,152.35,458685,-1.1676938047356589,150.009,145.406,2.504570441420967
2011-09-13,155.9,157.0,151.65,152.55,477998,0.13127666557271045,149.821,145.44425,2.4640339012791346
2011-09-14,150.1,153.0,147.55,149.05,1511322,-2.2943297279580444,149.555,145.49425,2.483084015485346
2011-09-15,150.0,151.7,148.25,149.35,535073,0.2012747400201187,149.325,145.53449999999998,2.4809369897209597
2011-09-16,150.0,153.5,148.0,150.8,1324489,0.9708737864077888,149.143,145.571,2.4846916104415926
2011-09-19,149.0,155.75,148.2,154.1,2809987,2.1883289124668304,149.005,145.5795,2.503229985235608
2011-09-20,155.1,155.65,152.5,154.35,1631967,0.16223231667749083,148.851,145.583,2.5013564172535103
2011-09-21,154.05,158.2,154.05,157.1,1204766,1.7816650469711703,148.836,145.61675000000002,2.487680365954846
2011-09-22,156.1,156.1,142.2,146.45,2453772,-6.779121578612357,148.62300000000002,145.61375,2.6666439417819285
2011-09-23,144.6,151.25,143.75,149.65,1400138,2.1850460908160008,148.53799999999998,145.62699999999998,2.6710678233516245
2011-09-26,150.3,152.95,147.4,152.3,959586,1.770798529903117,148.494,145.66,2.68251500954165
2011-09-27,154.85,158.9,152.75,157.45,1229409,3.381483913328931,148.50699999999998,145.73975000000002,2.7169876113151266
2011-09-28,159.0,161.2,156.0,160.3,2377196,1.8100984439504808,148.578,145.8525,2.728391393602663
2011-09-29,159.8,166.75,158.15,163.95,3079459,2.2769806612601196,148.76,145.93925,2.7392259367738676
2011-09-30,163.75,169.8,162.0,164.35,2712461,0.24397682220189676,148.839,146.01975000000002,2.6941591073206608
2011-10-03,163.6,164.0,151.35,153.1,1642213,-6.84514755095832,148.78199999999998,146.028,2.839884777157457
2011-10-04,152.5,159.8,146.7,147.45,1108391,-3.690398432397135,148.584,146.02375,2.8841692784839252
2011-10-05,153.55,153.9,147.6,150.65,643151,2.1702271956595576,148.382,146.03674999999998,2.884319823618725
2011-10-07,155.55,157.8,151.2,156.45,806599,3.8499834052439397,148.332,146.0975,2.9332692884906733
2011-10-10,155.25,157.85,153.1,154.85,574856,-1.0226909555768549,148.251,146.12325,2.9369091692766345
2011-10-11,155.9,159.5,152.25,153.45,624082,-0.9041007426541903,148.195,146.14075,2.9300844441167677
2011-10-12,155.25,156.85,153.45,155.0,606780,1.0101010101010166,148.196,146.18925,2.930908402445035
2011-10-13,155.0,159.0,154.5,156.4,843751,0.903225806451613,148.453,146.2525,2.7312594147902005
2011-10-14,155.7,157.3,154.5,155.45,499700,-0.6074168797954083,148.66,146.3115,2.7306971805951283
2011-10-17,156.05,157.6,153.1,155.9,331198,0.2894821486008503,148.947,146.38675,2.704383831239555
2011-10-18,157.5,157.5,150.8,152.25,355368,-2.3412443874278432,149.138,146.44125,2.72718910118156
2011-10-19,153.05,155.25,149.55,150.4,1057725,-1.2151067323481035,149.38299999999998,146.48475,2.691695106949093
2011-10-20,148.0,152.8,147.6,151.8,370257,0.9308510638297962,149.624,146.5235,2.690245376495785
2011-10-21,149.0,153.0,149.0,150.45,300342,-0.8893280632411238,149.91,146.5505,2.6651671489837425
2011-10-24,155.05,157.6,151.65,156.5,1167828,4.021269524759075,150.37099999999998,146.59025,2.6982508655569437
2011-10-25,156.5,162.5,155.5,161.25,1139611,3.0351437699680517,150.837,146.6085,2.6909739867058606
2011-10-26,162.5,163.0,160.6,161.75,188437,0.31007751937983663,151.363,146.6425,2.6728752586304925
2011-10-28,162.4,170.45,162.4,163.4,1051878,1.0200927357032485,151.90200000000002,146.72325,2.6739198457105227
2011-10-31,160.05,166.95,160.05,163.95,840954,0.33659730722153114,152.387,146.84099999999998,2.658527690854816
2011-11-01,156.0,163.95,156.0,160.1,512462,-2.3482769136931925,152.817,146.94625,2.681289236100623
2011-11-02,157.4,159.5,155.1,158.05,1042409,-1.280449718925658,153.249,147.03775,2.6776948280160884
2011-11-03,163.0,163.6,157.55,162.2,496651,2.625751344511218,153.767,147.14175,2.6964115359628993
2011-11-04,164.5,167.5,163.55,165.0,1747474,1.7262638717632672,154.34599999999998,147.27075000000002,2.701723452805305
2011-11-08,165.05,166.7,160.2,161.55,873158,-2.0909090909090877,154.808,147.393,2.7176202085390444
2011-11-09,162.15,163.95,156.1,158.65,886539,-1.7951098731043058,155.045,147.487,2.606584640287445
2011-11-11,159.9,162.9,150.0,150.45,2472593,-5.168610148124808,155.246,147.54025,2.637718552817361
2011-11-14,158.65,158.65,151.05,155.15,1554235,3.12396144898639,155.53799999999998,147.619,2.6704852434723234
2011-11-15,154.5,156.05,141.0,144.6,1354549,-6.79987109249115,155.523,147.642,2.809223533169113
2011-11-16,144.2,144.2,130.2,132.55,3855162,-8.333333333333325,155.132,147.5935,2.9690741305777837
2011-11-17,132.0,135.85,129.0,132.15,2518688,-0.3017729158808047,154.625,147.5535,2.918509942424057
2011-11-18,131.15,139.8,128.35,137.9,1456984,4.351116155883461,154.238,147.55225000000002,2.9919720296552885
2011-11-21,136.7,139.1,132.5,136.6,717393,-0.9427121102248082,153.889,147.53775,2.982403489883243
2011-11-22,137.9,139.0,131.25,132.35,692110,-3.111273792093705,153.335,147.49675000000002,2.9507131827482906
2011-11-23,132.05,132.35,121.25,123.55,1295172,-6.649036645258777,152.591,147.41725,3.080166285143246
2011-11-24,123.7,125.0,116.75,117.7,2554572,-4.734925131525691,151.862,147.32325,3.0965329611614423
2011-11-25,118.0,124.85,115.2,123.35,4717307,4.800339847068802,151.28199999999998,147.24825,3.183678074300444
2011-11-28,124.75,127.45,121.75,126.4,2568553,2.4726388325901905,150.759,147.2055,3.2083361054038213
2011-11-29,128.0,130.9,125.4,128.3,1970380,1.5031645569620222,150.34400000000002,147.173,3.2056862842413607
2011-11-30,128.0,130.35,121.7,125.75,1884842,-1.98752922837101,149.872,147.14325,3.21435966117194
2011-12-01,129.7,132.35,125.25,126.2,1060484,0.3578528827037797,149.38,147.12925,3.2106123929742023
2011-12-02,124.6,132.0,124.6,130.3,578277,3.2488114104595844,148.90400000000002,147.13225,3.2308519810158156
2011-12-05,129.7,130.6,126.35,129.15,559299,-0.882578664620115,148.4,147.08525,3.23129375117475
2011-12-07,129.7,133.95,129.1,132.1,1679421,2.2841656987998338,147.9,147.03225,3.2386849690772044
2011-12-08,130.7,133.9,126.55,128.85,956836,-2.460257380772146,147.548,146.96824999999998,3.117509954573747
2011-12-09,127.35,131.0,124.4,127.3,535841,-1.202949165696543,147.101,146.888,3.101228535334362
2011-12-12,128.95,130.9,126.35,129.0,1280093,1.335428122545168,146.635,146.79399999999998,3.095973979403088
2011-12-13,129.0,129.6,126.2,128.15,829707,-0.6589147286821695,146.049,146.71325000000002,3.050755186700415
2011-12-14,128.3,132.5,127.65,130.4,622509,1.75575497463909,145.451,146.64700000000002,3.049974218804504
2011-12-15,128.0,129.5,125.85,127.05,2760437,-2.5690184049079856,144.71300000000002,146.58125,3.04126989830003
2011-12-16,127.1,129.5,124.4,126.65,1062095,-0.31483667847304053,143.959,146.49499999999998,3.039646928244554
2011-12-19,124.2,125.75,118.5,119.7,1292516,-5.487564153178049,143.291,146.362,2.987183081027283
2011-12-20,120.9,123.8,117.7,121.5,2207343,1.5037593984962294,142.772,146.2285,2.9622851423753755
2011-12-21,123.15,125.2,122.05,123.65,738177,1.7695473251028826,142.232,146.15675,2.9558835299198654
2011-12-22,123.65,124.9,121.9,123.95,1208491,0.24262029923169948,141.582,146.08175,2.894651057487326
2011-12-23,124.0,127.6,122.6,124.9,1372951,0.7664380798709125,140.983,146.02824999999999,2.8981407118284532
2011-12-26,125.5,125.5,120.1,123.55,669863,-1.0808646917534137,140.385,145.982,2.89889201539993
2011-12-27,124.5,127.9,123.0,125.45,753047,1.5378389316066388,139.79399999999998,145.95175,2.905050149716971
2011-12-28,126.65,126.65,119.25,120.6,581843,-3.8660821044240845,139.078,145.89125,2.9401421336607965
2011-12-29,120.45,126.75,118.7,124.2,2892730,2.9850746268656803,138.453,145.857,2.9804698753264915
2011-12-30,123.6,123.6,119.65,120.05,1280686,-3.3413848631239973,137.736,145.78825,3.007350187170136
2012-01-02,122.8,123.75,111.0,114.7,1572363,-4.456476468138271,136.985,145.70375,3.048714619611231
2012-01-03,117.5,120.9,115.0,120.3,1385662,4.8823016564951915,136.383,145.639,3.140837390059062
2012-01-04,121.0,123.5,118.0,122.85,1259249,2.1197007481296826,135.804,145.59924999999998,3.1555566762797853
2012-01-05,122.0,127.6,121.3,126.7,788405,3.1339031339031376,135.329,145.576,3.1931864065592386
2012-01-06,126.25,128.75,124.3,127.7,1036623,0.7892659826361559,134.75300000000001,145.54625,3.136290223721112
2012-01-07,129.8,129.8,126.2,127.3,65561,-0.3132341425215346,134.074,145.513,3.0978956987244306
